id|name|type|population2025|population2035|lat|lng|departmentId|departmentName
76834|Tuluá|municipio|233385|235891|4.02840797|-76.03250379|76|Valle del Cauca
76845|Ulloa|municipio|5847|5934|4.707718947|-75.77835903|76|Valle del Cauca
76863|Versalles|municipio|7475|7440|4.644242641|-76.25924483|76|Valle del Cauca
76869|Vijes|municipio|13324|13317|3.74365889|-76.47064718|76|Valle del Cauca
76890|Yotoco|municipio|16466|16434|3.904130354|-76.39080435|76|Valle del Cauca
76892|Yumbo|municipio|108895|107042|3.595913669|-76.5109879|76|Valle del Cauca
76895|Zarzal|municipio|43252|42954|4.35359875|-76.05065336|76|Valle del Cauca
81001|Arauca|municipio|101658|106587|6.796280825|-70.50921153|81|Arauca
81065|Arauquita|municipio|64172|69004|6.799338394|-71.29827429|81|Arauca
81220|Cravo Norte|municipio|4631|4886|6.39654349|-70.07381197|81|Arauca
81300|Fortul|municipio|24446|25949|6.750907234|-71.79124241|81|Arauca
81591|Puerto Rondón|municipio|5290|5610|6.411761829|-70.96678964|81|Arauca
81736|Saravena|municipio|65754|69138|6.906941714|-71.85070757|81|Arauca
81794|Tame|municipio|54772|58291|6.390650479|-71.79178647|81|Arauca
85001|Yopal|municipio|196758|218038|5.242744761|-72.25802857|85|Casanare
85010|Aguazul|municipio|41758|46470|5.126121886|-72.54821017|85|Casanare
85015|Chámeza|municipio|2581|2812|5.228453404|-72.86496804|85|Casanare
85125|Hato Corozal|municipio|14092|15838|6.03948032|-71.52445752|85|Casanare
85136|La Salina|municipio|1450|1597|6.178282373|-72.34693377|85|Casanare
85139|Maní|municipio|18551|20380|4.675769488|-72.21280273|85|Casanare
85162|Monterrey|municipio|19752|21928|4.841308642|-72.8473434|85|Casanare
85225|Nunchía|municipio|10139|11451|5.529181235|-72.09251937|85|Casanare
85230|Orocué|municipio|14280|15973|4.915139133|-71.59873966|85|Casanare
85250|Paz de Ariporo|municipio|41591|46398|5.779915281|-70.86947037|85|Casanare
85263|Pore|municipio|13068|14413|5.663194953|-71.92580806|85|Casanare
85279|Recetor|municipio|1601|1757|5.263068507|-72.77081831|85|Casanare
85300|Sabanalarga|municipio|4156|4668|4.81119011|-72.99580655|85|Casanare
85315|Sácama|municipio|2413|2717|6.049906435|-72.21076163|85|Casanare
85325|San Luis de Palenque|municipio|9135|10094|5.274955665|-71.81749276|85|Casanare
85400|Támara|municipio|7181|7901|5.878927424|-72.20067822|85|Casanare
85410|Tauramena|municipio|27184|30318|4.697463691|-72.62922436|85|Casanare
85430|Trinidad|municipio|15432|17398|5.354527091|-71.25479519|85|Casanare
85440|Villanueva|municipio|40816|45396|4.528307719|-72.82314281|85|Casanare
86001|Mocoa|municipio|65894|73632|1.26070915|-76.66584349|86|Putumayo
86219|Colón|municipio|5954|6559|1.204815876|-76.97376805|86|Putumayo
86320|Orito|municipio|41474|45553|0.673756323|-76.94313923|86|Putumayo
86568|Puerto Asís|municipio|74264|83263|0.433884539|-76.52158203|86|Putumayo
86569|Puerto Caicedo|municipio|17244|18965|0.70416861|-76.49864415|86|Putumayo
86571|Puerto Guzmán|municipio|39052|43100|0.746432215|-75.88022979|86|Putumayo
86573|Puerto Leguízamo|municipio|33166|37096|0.05947197|-75.06479327|86|Putumayo
86749|Sibundoy|municipio|17211|19214|1.228746922|-76.91307585|86|Putumayo
86755|San Francisco|municipio|6419|7180|1.136071096|-76.84726661|86|Putumayo
86757|San Miguel|municipio|21564|23794|0.272449048|-76.84510459|86|Putumayo
86760|Santiago|municipio|7917|8689|1.036021482|-76.97751684|86|Putumayo
86865|Valle del Guamuez|municipio|36335|39160|0.42012589|-76.77067026|86|Putumayo
86885|Villagarzón|municipio|27494|30840|0.911149515|-76.74495447|86|Putumayo
88001|San Andrés|isla|56241|54468|12.54311512|-81.71762382|88|Archipiélago de San Andrés, Providencia Y Santa Catalina
88564|Providencia|municipio|5940|5727|13.3511096|-81.37388549|88|Archipiélago de San Andrés, Providencia Y Santa Catalina
91001|Leticia|municipio|55691|61816|-3.530058784|-70.04513691|91|Amazonas
91263|El Encanto|área no municipalizada|2172|2306|-1.997234795|-72.72361566|91|Amazonas
91405|La Chorrera|área no municipalizada|3246|3572|-1.509799605|-72.44442966|91|Amazonas
91407|La Pedrera|área no municipalizada|4307|4720|-1.550256503|-69.94602815|91|Amazonas
91430|La Victoria|área no municipalizada|702|769|-0.125016381|-71.10487805|91|Amazonas
91460|Mirití - Paraná|área no municipalizada|1963|2129|-0.687037553|-71.1855046|91|Amazonas
91530|Puerto Alegría|área no municipalizada|803|877|-0.952145073|-73.75722748|91|Amazonas
91536|Puerto Arica|área no municipalizada|1119|1233|-1.91085406|-71.1484049|91|Amazonas
91540|Puerto Nariño|municipio|11048|12076|-3.631323222|-70.47199039|91|Amazonas
91669|Puerto Santander|área no municipalizada|1994|2210|-1.101032624|-71.93893358|91|Amazonas
91798|Tarapacá|área no municipalizada|4435|4955|-2.451794264|-70.00651535|91|Amazonas
94001|Inírida|municipio|38767|46829|3.516363079|-68.00834728|94|Guainía
94343|Barrancominas|municipio|11326|13464|3.140558454|-69.69713423|94|Guainía
94883|San Felipe|área no municipalizada|2051|2471|2.312179782|-67.52060569|94|Guainía
94884|Puerto Colombia|área no municipalizada|2273|2760|2.582829542|-68.25799033|94|Guainía
94885|La Guadalupe|área no municipalizada|341|404|1.404540273|-67.001518|94|Guainía
94886|Cacahual|área no municipalizada|1039|1254|3.38616245|-67.58507998|94|Guainía
94887|Pana Pana|área no municipalizada|2371|2884|1.981055294|-69.11440036|94|Guainía
94888|Morichal|área no municipalizada|1072|1273|2.421444806|-69.84001585|94|Guainía
95001|San José del Guaviare|municipio|64930|79808|2.484286091|-71.91916993|95|Guaviare
95015|Calamar|municipio|11935|14611|1.613634284|-73.0342639|95|Guaviare
95025|El Retorno|municipio|17957|22316|2.143447362|-72.24364869|95|Guaviare
95200|Miraflores|municipio|8415|10406|1.363974932|-72.01810951|95|Guaviare
97001|Mitú|municipio|35749|44393|1.06148231|-70.46688401|97|Vaupés
97161|Carurú|municipio|3708|4706|1.052762314|-71.33093035|97|Vaupés
97511|Pacoa|área no municipalizada|4918|6105|-0.00834364|-70.5433061|97|Vaupés
97666|Taraira|municipio|2658|3253|-0.719822209|-69.90776202|97|Vaupés
97777|Papunahua|área no municipalizada|844|1021|1.569312273|-70.91166315|97|Vaupés
97889|Yavaraté|área no municipalizada|1265|1596|0.833312241|-69.61867754|97|Vaupés
99001|Puerto Carreño|municipio|22963|25609|5.836529669|-68.14122234|99|Vichada
99524|La Primavera|municipio|11380|12764|5.517593607|-69.62044054|99|Vichada
99624|Santa Rosalía|municipio|4732|5333|4.968581012|-70.65997097|99|Vichada
99773|Cumaribo|municipio|88392|99832|4.262454746|-69.52140484|99|Vichada
